fre_len,eng_len,f_ind,e_ind,prob
12,18,9,15,0.0014389385128464722
12,18,9,16,0.08244815412757937
12,18,9,17,0.002192418661986649
12,18,9,18,0.18434206831213615
12,18,10,1,0.00041046808292394206
12,18,10,2,0.01741039143937946
12,18,10,3,1.2141465272273855e-5
12,18,10,4,0.0005938448789107665
12,18,10,5,5.869557925313154e-9
12,18,10,6,0.021562483978593637
12,18,10,7,0.0008772743086024115
12,18,10,8,0.00033242815809219803
12,18,10,9,0.012465489106352475
12,18,10,10,0.483227753818655
12,18,10,11,3.806159363276941e-17
12,18,10,12,4.619370180953083e-5
12,18,10,13,2.158263157707987e-5
12,18,10,14,0.536165714762915
12,18,10,15,0.2187706587684208
12,18,10,16,3.938796802747755e-6
12,18,10,17,0.29696786527095337
12,18,10,18,0.0721466898925065
12,18,11,1,0.00030137769166207703
12,18,11,2,0.14446439981666728
12,18,11,3,0.08826526209554128
12,18,11,4,0.302910298549889
12,18,11,5,0.2318093597623988
12,18,11,6,0.06017102141556321
12,18,11,7,0.3204528288707121
12,18,11,8,0.16153580557974256
12,18,11,9,0.01285544374518159
12,18,11,10,0.06900187588192624
12,18,11,11,0.24324978204794315
12,18,11,12,0.0432736129547726
12,18,11,13,0.0023562255216643072
12,18,11,14,0.44685070479988076
12,18,11,15,0.26713611357187694
12,18,11,16,0.845312121429957
12,18,11,17,0.5607045169135461
12,18,11,18,0.20372249807349208
12,18,12,1,0.009914236162148598
12,18,12,2,0.00013455519888004765
12,18,12,3,7.208522035546575e-5
12,18,12,4,0.0009095819730935117
12,18,12,5,0.00019067746155474092
12,18,12,6,0.06134255048241874
12,18,12,7,0.00010098792548962693
12,18,12,8,0.004147603747681712
12,18,12,9,0.11038355575456021
12,18,12,10,0.0011181804507100462
12,18,12,11,1.6203836297730672e-5
12,18,12,12,0.00030550394626104884
12,18,12,13,0.0013041054288142756
12,18,12,14,0.0001574698289074451
12,18,12,15,1.5556327068464514e-5
12,18,12,16,0.0024016620505407323
12,18,12,17,0.05951035710587959
12,18,12,18,2.9681713475350284e-18
11,18,1,1,0.4374242894227177
11,18,1,2,0.00520380844744848
11,18,1,3,0.002328986043049665
11,18,1,4,0.008275236597740519
11,18,1,5,2.544150991109503e-5
11,18,1,6,5.02271967049876e-5
11,18,1,7,4.210722368750337e-6
