fert,max_vac,last_cept,rel_dist,prob
2,17,13,5,0.06761012447146494
2,17,13,13,0.060490846181732186
2,17,13,14,0.06267419697871034
2,17,13,15,0.05357753656940054
2,17,13,12,0.04043379027365078
2,17,13,1,0.06539730001072554
2,17,14,2,0.057614963709988955
2,17,14,16,0.07467526202354473
2,17,14,11,0.057947602601927245
2,17,14,7,0.05982727192852961
2,17,14,9,0.05918680634394651
2,17,14,10,0.05918680634394651
2,17,14,17,0.007268346952600545
2,17,14,8,0.0597496681163551
2,17,14,6,0.059767585262808745
2,17,14,4,0.059829417001016745
2,17,14,3,0.05982922451213023
2,17,14,5,0.05982172630738071
2,17,14,13,0.07108703574241894
2,17,14,14,0.059696812193866244
2,17,14,15,0.05936239353933959
2,17,14,12,0.0753197168900028
2,17,14,1,0.059829360530196815
2,17,27,14,0.19111063064809475
2,17,27,13,0.19229954877310587
2,17,27,16,0.2217135740754476
2,17,27,17,0.20113682950208192
2,17,27,15,0.19373941700126984
2,17,15,2,0.06352126803803641
2,17,15,16,0.05455207356856482
2,17,15,11,0.06373267880325709
2,17,15,7,0.06543764124173894
2,17,15,9,0.06488808260078291
2,17,15,10,0.06488808260078291
2,17,15,17,0.007364670515385269
2,17,15,8,0.06538043999238613
2,17,15,6,0.06539243402792252
2,17,15,4,0.06543366222873312
2,17,15,3,0.06543324751303399
2,17,15,5,0.06543175507036536
2,17,15,14,0.03959263513822846
2,17,15,13,0.0613265462666984
2,17,15,15,0.0631623206439578
2,17,15,12,0.05902868314968045
2,17,15,1,0.06543377860044547
2,17,12,2,0.061015585758325094
2,17,12,16,0.045588056260042115
2,17,12,11,0.06488766205694715
2,17,12,7,0.06282907680241738
2,17,12,9,0.062337275736194665
2,17,12,10,0.06130238944010282
2,17,12,17,0.01664692094983058
2,17,12,8,0.06276685013599795
2,17,12,6,0.0627815693087544
2,17,12,4,0.06488274277679847
2,17,12,3,0.06487774371997253
2,17,12,5,0.0648667640734786
2,17,12,13,0.07187098896710059
2,17,12,14,0.06752337658889819
2,17,12,15,0.0447729368694197
2,17,12,12,0.05821998614954333
2,17,12,1,0.06283007440617654
2,17,18,2,0.04111269013286984
2,17,18,16,0.08534049322814458
2,17,18,11,0.04511761416928286
2,17,18,7,0.0360219757317316
2,17,18,9,0.035082435961428425
2,17,18,10,0.036547641122021725
2,17,18,17,0.09757689875428699
2,17,18,8,0.03558522893056264
2,17,18,6,0.12287003075861577
2,17,18,4,0.04583123950638453
2,17,18,3,0.0448496069502511
2,17,18,5,0.12493559882919854
2,17,18,13,0.04185968426920962
2,17,18,14,0.035788253066035815
2,17,18,15,0.08478850266877104
2,17,18,12,0.045497068840689554
2,17,18,1,0.041195037080515355
2,8,18,7,0.12356420363625055
2,8,18,4,0.1332733215884845
2,8,18,2,0.12297217904835515
2,8,18,3,0.13341517324855312
2,8,18,5,0.11932990607954909
2,8,18,8,0.12310241177718692
2,8,18,6,0.12249965915625692
2,8,18,1,0.12184314546536386
2,8,12,7,0.14984620103890495
2,8,12,4,0.11813064929128288
2,8,12,2,0.13368311390923576
2,8,12,3,0.09931019206751654
2,8,12,8,0.144864617552509
2,8,12,5,0.11134991727854486
2,8,12,6,0.10708943241616849
2,8,12,1,0.1357258764458374
2,8,1,7,0.12139762496075275
2,8,1,4,0.15539383049265343
2,8,1,2,0.15511667137534416
2,8,1,3,0.15286788445075916
2,8,1,5,0.0901849055999993
2,8,1,8,0.06300739965317982
2,8,1,6,0.10838212750082785
2,8,1,1,0.15364955596648344
2,8,32,7,0.23833385174660537
2,8,32,5,0.26195609120543517
2,8,32,8,0.23834749178523024
2,8,32,6,0.26136256526272916
2,8,2,7,0.0909193972953502
2,8,2,4,0.13986102251317112
2,8,2,2,0.10857534001837488
2,8,2,3,0.14347402234933443
2,8,2,5,0.14855356772265363
2,8,2,8,0.08724487839286749
2,8,2,6,0.14261519960529873
2,8,2,1,0.13875657210294956
2,8,16,7,0.17261660919607422
2,8,16,4,0.04876459805138054
2,8,16,2,0.06298360536676467
2,8,16,3,0.06196383274542168
2,8,16,5,0.214351454245515
2,8,16,8,0.1625797598547614
2,8,16,6,0.21435061992543478
2,8,16,1,0.06238952061464775
2,8,11,7,0.1294571994055523
2,8,11,4,0.11077437054508217
2,8,11,2,0.11269201847188734
2,8,11,3,0.13113765399415006
2,8,11,8,0.12563309917763107
2,8,11,5,0.12519043555552828
2,8,11,6,0.14853837846693044
2,8,11,1,0.11657684438323822
2,8,21,7,0.15542781967236508
2,8,21,4,0.10852948962691128
2,8,21,2,0.07126105685801724
2,8,21,3,0.13274881091071755
2,8,21,5,0.15280549984647937
2,8,21,8,0.1538534482434273
2,8,21,6,0.15666381072273822
2,8,21,1,0.06871006411934392
2,8,0,7,0.13932530601360718
2,8,0,4,0.12501268028417162
2,8,0,2,0.15242767195438137
2,8,0,3,0.12838988891004688
2,8,0,5,0.14608848023065665
2,8,0,8,0.03897692652340336
2,8,0,6,0.13330202516309517
2,8,0,1,0.1364770209206377
2,8,7,7,0.084422235612043
2,8,7,4,0.16204042254642137
2,8,7,2,0.12961130150948785
2,8,7,3,0.13903052415958755
2,8,7,5,0.15218759275271876
2,8,7,8,0.08783282951334942
2,8,7,6,0.09447969414577981
2,8,7,1,0.15039539976061214
2,8,9,7,0.15289209408144525
2,8,9,4,0.0887060647154238
2,8,9,2,0.12083955541315526
2,8,9,3,0.10485729185010656
2,8,9,8,0.13842553774108274
2,8,9,5,0.13616769914603816
2,8,9,6,0.13720813460711273
2,8,9,1,0.1209036224456354
2,8,10,7,0.16630936778865477
2,8,10,4,0.11827637766644492
2,8,10,2,0.09943186269501812
2,8,10,3,0.13603517318028815
2,8,10,8,0.17006457992043753
2,8,10,5,0.09910538434275044
2,8,10,6,0.12069630591677032
2,8,10,1,0.09008094848963576
2,8,25,7,0.14528397353261124
2,8,25,4,0.11989700072724278
2,8,25,2,0.13604576812029673
2,8,25,3,0.12192326968638714
2,8,25,5,0.10582843900391958
2,8,25,8,0.14529272951528235
2,8,25,6,0.11958794443307474
2,8,25,1,0.10614087498118539
2,8,26,7,0.12688593141816465
2,8,26,4,0.12176768283600696
2,8,26,2,0.13351014143436862
2,8,26,3,0.12767942661966658
2,8,26,8,0.12627553252695994
2,8,26,5,0.10351112544767432
2,8,26,6,0.1173948729324645
2,8,26,1,0.14297528678469437
2,8,29,7,0.13197791776019582
2,8,29,4,0.0994851323727397
2,8,29,2,0.1331472848181531
2,8,29,3,0.09794125271363573
2,8,29,5,0.1381051980159164
2,8,29,8,0.12793051562563462
2,8,29,6,0.1392524059229205
2,8,29,1,0.13216029277080416
2,8,19,7,0.12462291311244938
2,8,19,4,0.10277920327017134
2,8,19,2,0.12609494462623802
2,8,19,3,0.12222757770886623
2,8,19,8,0.12946425268339323
2,8,19,5,0.13471293756383587
2,8,19,6,0.13510040105410573
2,8,19,1,0.12499776998094007
2,8,17,7,0.3297981162676918
2,8,17,4,0.0800855989030422
2,8,17,2,0.10995942993172668
2,8,17,3,0.09508373462425425
2,8,17,5,0.0875187212618848
2,8,17,8,0.1044470951448117
2,8,17,6,0.08974452719200036
2,8,17,1,0.10336277667458818
2,8,8,7,0.0908168258397387
2,8,8,4,0.16334461436300982
2,8,8,2,0.12214924553389829
2,8,8,3,0.1387918990259064
2,8,8,5,0.1537058313188127
2,8,8,8,0.0931481274520367
2,8,8,6,0.09318596448988692
2,8,8,1,0.14485749197671044
2,8,22,7,0.18026308943558814
2,8,22,4,0.0820774621947362
2,8,22,2,0.08821383814316741
2,8,22,3,0.08220912606086421
2,8,22,5,0.14951876515484844
2,8,22,8,0.17846556489831528
2,8,22,6,0.15403313027562218
2,8,22,1,0.08521902383685831
2,8,6,7,0.12405906188148265
2,8,6,4,0.1595569009417074
2,8,6,2,0.1144470291641747
2,8,6,3,0.12334522741030994
2,8,6,8,0.12819303117761727
2,8,6,5,0.13108414325040396
2,8,6,6,0.08363543286956733
2,8,6,1,0.13567917330473692
2,8,24,7,0.13114123182092163
2,8,24,4,0.12026153846227083
2,8,24,2,0.11802157293162026
2,8,24,3,0.1221238478904366
2,8,24,8,0.13114203703752889
2,8,24,5,0.12326065009565848
2,8,24,6,0.1359518756660964
2,8,24,1,0.11809724609546697
2,8,4,7,0.13568529305093183
2,8,4,4,0.10757470836471221
2,8,4,2,0.10299427148024339
2,8,4,3,0.11153907070507108
2,8,4,8,0.14997595346095619
2,8,4,5,0.13771028012781938
2,8,4,6,0.12733706493671995
2,8,4,1,0.127183357873546
2,8,3,7,0.12269798407922929
2,8,3,4,0.12939347235564835
2,8,3,2,0.10431263676762408
2,8,3,3,0.11438728820168247
2,8,3,5,0.143962065879021
2,8,3,8,0.12868709367774303
2,8,3,6,0.12495549926229352
2,8,3,1,0.13160395977675826
2,8,28,7,0.13969707393219938
2,8,28,4,0.13829237686246393
2,8,28,2,0.09716757458932378
2,8,28,3,0.13087171312306567
2,8,28,8,0.10736898949835247
2,8,28,5,0.14452108230475755
2,8,28,6,0.14562377125770123
2,8,28,1,0.09645741843213612
2,8,5,7,0.12798394738166646
2,8,5,4,0.15554216051396505
2,8,5,2,0.09334466639211744
2,8,5,3,0.13154440155880115
2,8,5,8,0.11247082410643254
2,8,5,5,0.12601175361282757
2,8,5,6,0.13110200853245513
2,8,5,1,0.1220002379017346
2,8,20,7,0.13698178527557708
2,8,20,4,0.1108317722241431
2,8,20,2,0.11502527207773036
2,8,20,3,0.1311846284780582
2,8,20,8,0.13313860393660232
2,8,20,5,0.12782850594809964
2,8,20,6,0.13121264070773825
2,8,20,1,0.113796791352051
2,8,23,7,0.19703863438729283
2,8,23,4,0.11279578582692736
2,8,23,2,0.0964438708635348
2,8,23,3,0.11299579691764627
2,8,23,5,0.08961863467988666
2,8,23,8,0.19474621303702386
2,8,23,6,0.09982115883808905
2,8,23,1,0.09653990544959909
2,8,13,7,0.1383517820481782
2,8,13,4,0.20963011190193992
2,8,13,2,0.05051747214464408
2,8,13,3,0.1834549305230014
2,8,13,5,0.15546096825896977
2,8,13,8,0.02893274416202371
2,8,13,6,0.18209010188083363
2,8,13,1,0.051561889080409366
2,8,14,7,0.18247480855620085
2,8,14,4,0.05423433456774263
2,8,14,2,0.06844387556491477
2,8,14,3,0.05625856768449177
2,8,14,8,0.15101563083057623
2,8,14,5,0.198918096984925
2,8,14,6,0.22434994284135928
2,8,14,1,0.0643047429697895
2,8,31,7,0.1299843033291789
2,8,31,4,0.19298241652894663
2,8,31,3,0.19026414658964758
2,8,31,5,0.17858854192226317
2,8,31,8,0.1299964343715298
2,8,31,6,0.17818415725843395
2,8,27,7,0.12177427453227876
2,8,27,4,0.13819687688131463
2,8,27,2,0.13286631518564151
2,8,27,3,0.12560078461545154
2,8,27,5,0.10397304033535311
2,8,27,8,0.12117620190397999
2,8,27,6,0.1342152359089838
2,8,27,1,0.12219727063699666
2,8,15,7,0.30004808253232934
2,8,15,4,0.10061196805382297
2,8,15,2,0.028748890681026186
2,8,15,3,0.09607976339313434
2,8,15,5,0.07402981630214608
2,8,15,8,0.29666199104397695
2,8,15,6,0.07448484810232286
2,8,15,1,0.029334639891241215
2,8,33,7,0.49995147150125296
2,8,33,8,0.5000485284987469
2,8,30,7,0.13503589744418304
2,8,30,4,0.1304631549059841
2,8,30,2,0.13970316003672817
2,8,30,3,0.12824550662297265
2,8,30,8,0.13503654718112798
2,8,30,5,0.0966001074646384
2,8,30,6,0.09628420403435499
2,8,30,1,0.13863142231001066
2,22,1,1,0.04417908150847188
2,22,1,2,0.04751618252430047
2,22,1,16,0.015964389017217223
2,22,1,11,0.04585066486249914
2,22,1,21,0.015276903979079135
2,22,1,7,0.046444409565363366
2,22,1,9,0.045004026626932946
2,22,1,10,0.05019685268864996
2,22,1,19,0.10923547670508416
2,22,1,17,0.01588006576372199
2,22,1,8,0.05062969051532254
2,22,1,6,0.04513493456144672
2,22,1,4,0.04529748079901904
2,22,1,3,0.04585066486249914
2,22,1,5,0.04516948369503244
2,22,1,20,0.10287641020130249
2,22,1,13,0.045640009571599055
2,22,1,14,0.043526089085147886
2,22,1,15,0.046443921054568384
2,22,1,12,0.04644368369169985
2,22,1,18,0.047439578721042354
2,22,2,1,0.05593653262386783
2,22,2,2,0.05288874849908393
2,22,2,16,0.019473827649391526
2,22,2,11,0.05463589042477324
2,22,2,21,0.018521355255743575
2,22,2,7,0.05666256717517474
2,22,2,9,0.05490552433059656
2,22,2,10,0.06124062732821345
2,22,2,19,0.04912387834564249
2,22,2,17,0.019373375629939522
2,22,2,8,0.06176383808916035
2,22,2,6,0.05506504418403851
2,22,2,4,0.05160051498421327
2,22,2,3,0.01086946836477443
2,22,2,5,0.05510719316363877
2,22,2,20,0.05036208307669183
2,22,2,13,0.05568122161281961
2,22,2,14,0.053102297564297456
2,22,2,15,0.056661971205626625
2,22,2,12,0.05666168162954556
2,22,2,18,0.05036235886276663
2,22,16,1,0.05054803087551695
2,22,16,2,0.0500606194136864
2,22,16,16,0.04910525646760693
2,22,16,11,0.05307156859424226
2,22,16,21,0.043600254023934304
2,22,16,7,0.05250858933288634
2,22,16,9,0.05257382445868095
2,22,16,10,0.05198653287478494
2,22,16,19,0.019465536883962478
2,22,16,17,0.025132467524225693
2,22,16,8,0.04910577358426645
2,22,16,22,0.043092992321109275
2,22,16,6,0.0512585963315374
2,22,16,4,0.05061911545549607
2,22,16,3,0.050145325677857594
2,22,16,5,0.05105153558206373
2,22,16,20,0.021723148109196518
2,22,16,13,0.05404578791704094
2,22,16,14,0.053101930176670156
2,22,16,15,0.050619281844763185
2,22,16,12,0.052095623018543015
2,22,16,18,0.025088209531928564
2,22,11,1,0.045054490742989346
2,22,11,2,0.048671356595798805
2,22,11,16,0.045811992815852486
2,22,11,11,0.049512692784210464
2,22,11,21,0.048968045100041296
2,22,11,7,0.04898762599797646
2,22,11,9,0.048165527563126156
2,22,11,10,0.04398696076249135
2,22,11,19,0.04446597468415328
2,22,11,17,0.050829930668392205
2,22,11,8,0.0458124751085461
2,22,11,22,0.04175808936847974
2,22,11,6,0.049025469025136596
2,22,11,4,0.04722539416356576
2,22,11,3,0.047971189491029846
2,22,11,5,0.04916566929587766
2,22,11,20,3.954415871702501e-5
2,22,11,13,0.050421305665752446
2,22,11,14,0.049541009739389276
2,22,11,15,0.045206562810148496
2,22,11,12,0.04860246990008947
2,22,11,18,0.05077622355823573
2,22,21,1,0.03947719037291246
2,22,21,2,0.038806279918406426
2,22,21,16,0.03660022368960558
2,22,21,11,0.03955902742959844
2,22,21,21,0.04972615664632982
2,22,21,7,0.03914043164636188
2,22,21,9,0.03913923127306765
2,22,21,10,0.035153781879452305
2,22,21,19,0.0400608570007757
2,22,21,17,0.01204942537065703
2,22,21,8,0.03660060818485794
2,22,21,22,0.04983292954740023
2,22,21,6,0.03917060101149694
2,22,21,4,0.037735538336959557
2,22,21,3,0.04028205094748448
2,22,21,5,0.039282372016023255
2,22,21,20,0.21870988976418806
2,22,21,14,0.039581602382619145
2,22,21,13,0.04028339532103543
2,22,21,15,0.037735662053498285
2,22,21,12,0.03883337600565054
2,22,21,18,0.012239369201619069
2,22,7,1,0.0485547440749416
2,22,7,2,0.04862582804853199
2,22,7,16,0.050829259604227975
2,22,7,11,0.04330231333492708
2,22,7,21,0.07825560405046346
2,22,7,7,0.050639382473154894
2,22,7,9,0.05215648319900273
2,22,7,10,0.0517518544772612
2,22,7,19,0.04225003827966982
2,22,7,17,0.04969189964079284
2,22,7,8,0.00960819729330639
2,22,7,6,0.05067678818552978
2,22,7,4,0.05207175975278765
2,22,7,3,0.05215553174720217
2,22,7,5,0.050821490178481026
2,22,7,20,0.04423900261579424
2,22,7,13,0.044238779677205534
2,22,7,14,0.041855418748503424
2,22,7,15,0.050832083149347014
2,22,7,12,0.052098876178174366
2,22,7,18,0.035344665290694806
2,22,9,1,0.04788012491032382
2,22,9,2,0.04852647802977823
2,22,9,16,0.07143061080509246
2,22,9,11,0.050206237093517084
2,22,9,21,0.049608923131342596
2,22,9,7,0.04514337192328153
2,22,9,9,0.044120313023636996
2,22,9,10,0.04501239213568115
2,22,9,19,0.01690090687556977
2,22,9,17,0.04867397149991258
2,22,9,8,0.04645310387112753
2,22,9,22,0.022161564033823022
2,22,9,6,0.045177927836065175
2,22,9,4,0.04627318023931393
2,22,9,3,0.04928328778840036
2,22,9,5,0.045305950055520836
2,22,9,20,0.045731513562545574
2,22,9,13,0.047441991854544945
2,22,9,14,0.051239250146904426
2,22,9,15,0.04645261526447753
2,22,9,12,0.045610262716951545
2,22,9,18,0.041366023202189066
2,22,0,18,0.051149989233671665
2,22,0,2,0.051157928594036096
2,22,0,16,0.04926136347232981
2,22,0,11,0.046654177190357776
2,22,0,21,0.049650076803217494
2,22,0,7,0.048215137430923344
2,22,0,9,0.04816570034685532
2,22,0,10,0.045579053742621875
2,22,0,19,0.04965130802362783
2,22,0,17,0.048873738161109986
2,22,0,8,0.04816577648161184
2,22,0,6,0.04587480682522139
2,22,0,4,0.045328228685212704
2,22,0,3,0.048215137430923385
2,22,0,5,0.049111826032151584
2,22,0,20,0.04965111779107965
2,22,0,13,0.05064662553121919
2,22,0,14,0.049651202323101974
2,22,0,15,0.04634361752753308
2,22,0,12,0.048327357491011504
2,22,0,1,0.030325830882182325
2,22,10,1,0.053844230875354296
2,22,10,2,0.04821474131816742
2,22,10,16,0.04900365730017575
2,22,10,11,0.051333089111577475
2,22,10,21,0.04774290449815029
2,22,10,7,0.05403322164124263
2,22,10,9,0.05008233745791224
2,22,10,10,0.051733160268907945
2,22,10,19,0.046993888158584005
2,22,10,17,0.04452587410891302
2,22,10,8,0.050030559029986245
2,22,10,22,0.0397898042751126
2,22,10,6,0.0517808332931008
2,22,10,4,0.008953754391346347
2,22,10,3,0.0462764183109973
2,22,10,5,0.05211937033405717
2,22,10,20,0.04818137854010821
2,22,10,13,0.04764692148080283
2,22,10,14,0.042516955155339375
2,22,10,15,0.049504114702761566
2,22,10,12,0.050030559029986245
2,22,10,18,0.015662226717416263
2,22,25,21,0.49767735297814586
2,22,25,20,0.5023226470218541
2,22,26,22,1.0
2,22,19,1,0.03539886766437739
2,22,19,2,0.03574998215586305
2,22,19,16,0.0361449835049131
2,22,19,11,0.0351768763799659
2,22,19,21,0.01512185464450119
2,22,19,7,0.035087288779687295
2,22,19,9,0.03485659530188402
2,22,19,10,0.006645490402683337
2,22,19,19,0.012493456729221596
2,22,19,17,0.1908158019639869
2,22,19,8,0.036145378191470935
2,22,19,22,0.015050108399146193
2,22,19,6,0.03547233096485546
2,22,19,4,0.03378744097786225
2,22,19,3,0.036143547877195877
2,22,19,5,0.03521861610273721
2,22,19,20,0.014123790201019431
2,22,19,13,0.03614479173037201
2,22,19,14,0.03549547266661704
2,22,19,15,0.03378755544397141
2,22,19,12,0.03480319204654361
2,22,19,18,0.21633657787112484
2,22,17,1,0.0532097792155869
2,22,17,2,0.05656964495067662
2,22,17,16,0.05338937776358859
2,22,17,11,0.05768167296463681
2,22,17,21,0.025054041441929704
2,22,17,7,0.05706156416799082
2,22,17,9,0.05688394309139987
2,22,17,10,0.010436352856483585
2,22,17,19,0.024068533402919423
2,22,17,17,0.024059591249800557
2,22,17,8,0.05338994735577692
2,22,17,22,0.025054197744418433
2,22,17,6,0.05710625713781664
2,22,17,4,0.054980351851962296
2,22,17,3,0.05549567150607874
2,22,17,5,0.057271834971833226
2,22,17,20,0.02653204915760528
2,22,17,13,0.05875475329529585
2,22,17,14,0.057715115554152936
2,22,17,15,0.05498053512593934
2,22,17,12,0.05660669120583949
2,22,17,18,0.023698093988267877
2,22,8,1,0.05045624209027711
2,22,8,2,0.0478730069227419
2,22,8,16,0.052297547898254415
2,22,8,11,0.05440472312095135
2,22,8,21,0.020899415049910452
2,22,8,7,0.05238163444834899
2,22,8,9,0.05183054212163416
2,22,8,10,0.04703597949808679
2,22,8,19,0.047110365479205385
2,22,8,17,0.05058627064103177
2,22,8,8,0.053915071834135804
2,22,8,6,0.051397831462534835
2,22,8,4,0.051617957352229
2,22,8,3,0.053967615899172997
2,22,8,5,0.05089791199348623
2,22,8,20,0.022411133028941745
2,22,8,13,0.05297319545021061
2,22,8,14,0.05049799430759721
2,22,8,15,0.04470050001147161
2,22,8,12,0.052055453889614835
2,22,8,18,0.04068960750016281
2,22,22,1,0.056282792495725514
2,22,22,2,0.05833823900391048
2,22,22,16,0.056419546327446134
2,22,22,11,0.06206464738491409
2,22,22,21,0.02551394948839026
2,22,22,7,0.05580596325226646
2,22,22,9,0.011632740288868232
2,22,22,10,0.05564402970806707
2,22,22,19,0.01925254589970512
2,22,22,17,0.02556004885879068
2,22,22,8,0.05742505048099935
2,22,22,22,0.024731701739701246
2,22,22,6,0.05584868118180712
2,22,22,4,0.05381672240697444
2,22,22,3,0.057422424607992566
2,22,22,5,0.05600694191665087
2,22,22,20,0.01918958429626854
2,22,22,14,0.056430458180420064
2,22,22,13,0.05742415298179189
2,22,22,15,0.05381672240697444
2,22,22,12,0.055371016541236794
2,22,22,18,0.0260020405510987
2,22,6,1,0.05092113179071797
2,22,6,2,0.05205659028850069
2,22,6,16,0.04583235192491515
2,22,6,11,0.047169208706320326
2,22,6,7,0.05246663529385811
2,22,6,9,0.04583642707260137
2,22,6,10,0.05287668268897967
2,22,6,19,0.042078320041690265
2,22,6,17,0.020921280400525342
2,22,6,8,0.05242413190613545
2,22,6,6,0.0485023700857672
2,22,6,4,0.056881855685377
2,22,6,3,0.05405248355362103
2,22,6,5,0.051592136215153475
2,22,6,20,0.04315793553356394
2,22,6,14,0.05027522986964168
2,22,6,13,0.0480806540024647
2,22,6,15,0.05371946587908511
2,22,6,12,0.04893553681905084
2,22,6,18,0.08221957224203058
2,22,24,19,0.2629545462742727
2,22,24,21,0.23696391391239993
2,22,24,22,0.23697747560824065
2,22,24,18,0.2631040642050868
2,22,4,1,0.05711835730313931
2,22,4,2,0.058411511395247695
2,22,4,16,0.02680670481446615
2,22,4,11,0.05805827004220062
2,22,4,21,0.027172395787799234
2,22,4,7,0.06025741354560492
2,22,4,9,0.05730021317410466
2,22,4,10,0.054890790086397155
2,22,4,19,0.023270340010009653
2,22,4,17,0.027357031325421045
2,22,4,8,0.05140953869769139
2,22,4,6,0.058523944058277835
2,22,4,4,0.059970428836250825
2,22,4,3,0.056801574610632094
2,22,4,5,0.05352954766600977
2,22,4,20,0.026296285079270957
2,22,4,14,0.051568678512582664
2,22,4,13,0.05409097075435339
2,22,4,15,0.055050183605338206
2,22,4,12,0.05504990038819465
2,22,4,18,0.027065920307007697
2,22,3,1,0.04616620793401656
2,22,3,2,0.052782023040225855
2,22,3,16,0.046511643499010144
2,22,3,11,0.047319507812868394
2,22,3,21,0.045639609833877354
2,22,3,7,0.047319507812868394
2,22,3,9,0.048942954498146445
2,22,3,10,0.048561482795086465
2,22,3,19,0.04758741942797302
2,22,3,17,0.04766529451818692
2,22,3,8,0.04736887904276289
2,22,3,6,0.051136085176952915
2,22,3,4,0.04931120951626496
2,22,3,3,0.04375052565165506
2,22,3,5,0.04898841118602722
2,22,3,20,0.04945748741737975
2,22,3,13,0.04396739556301051
2,22,3,14,0.04739560231388906
2,22,3,15,0.046881584816095466
2,22,3,12,0.045639609833877354
2,22,3,18,0.04760755830982522
2,22,5,1,0.05239964253897947
2,22,5,2,0.05404699112931222
2,22,5,16,0.053191184303661154
2,22,5,11,0.057498115770091084
2,22,5,21,0.025989225805525974
2,22,5,7,0.052640381432022626
2,22,5,9,0.05523783764971006
2,22,5,10,0.05154978605264447
2,22,5,19,0.0220982707481503
2,22,5,17,0.025947930696416207
2,22,5,8,0.05701654296530725
2,22,5,6,0.05904892009050247
2,22,5,4,0.058126832372686205
2,22,5,3,0.058574921046409274
2,22,5,5,0.0585184982766642
2,22,5,20,0.024932634669861117
2,22,5,13,0.053199083501774706
2,22,5,14,0.05227848292393401
2,22,5,15,0.05079634887869754
2,22,5,12,0.05129697171558886
2,22,5,18,0.025611397432060975
2,22,20,1,0.03615217932808097
2,22,20,2,0.0349039615590946
2,22,20,16,0.03689577038439872
2,22,20,11,0.03593093924081735
2,22,20,21,0.01481531695362243
2,22,20,7,0.03584165479635848
2,22,20,9,0.03557654408723103
2,22,20,10,0.006744622245718913
2,22,20,19,0.20167192345368173
2,22,20,17,0.014937491450717062
2,22,20,8,0.03689616373537507
2,22,20,22,0.014744109056609406
2,22,20,6,0.03586947390613147
2,22,20,4,0.03454620555443206
2,22,20,3,0.03689433961470756
2,22,20,5,0.03597253772038269
2,22,20,20,0.1919227425301389
2,22,20,13,0.0368955792588042
2,22,20,14,0.03624845742828772
2,22,20,15,0.03454631963319882
2,22,20,12,0.03555851941922592
2,22,20,18,0.016435148642984634
2,22,23,19,0.17823035705726745
2,22,23,16,0.19275582263762547
2,22,23,17,0.19173321800295196
2,22,23,22,0.12973296368609452
2,22,23,21,0.12972085692177313
2,22,23,20,0.17782678169428734
2,22,13,18,0.036545052007696685
2,22,13,2,0.04348977710614679
2,22,13,16,0.04686097212262728
2,22,13,11,0.048054067814105164
2,22,13,21,0.04546356734721255
2,22,13,7,0.050601768385247624
2,22,13,9,0.0468739254813156
2,22,13,10,0.0484315535503904
2,22,13,19,0.04214946043172475
2,22,13,17,0.04325608960439115
2,22,13,8,0.046825070127383614
2,22,13,22,0.0407620070313963
2,22,13,6,0.04847653526503953
2,22,13,4,0.0451627252656369
2,22,13,3,0.04677268671120286
2,22,13,5,0.04879596070179935
2,22,13,20,0.043265326201171704
2,22,13,13,0.04686072938788433
2,22,13,14,0.046038866928580856
2,22,13,15,0.04280496741657188
2,22,13,12,0.046825070127383614
2,22,13,1,0.0456838209850911
2,22,14,1,0.04818465010813816
2,22,14,2,0.053336371472771385
2,22,14,16,0.04515286538156129
2,22,14,11,0.05068464926896227
2,22,14,21,0.045888880643209354
2,22,14,7,0.05337181636562142
2,22,14,9,0.04943990344523127
2,22,14,10,0.051082799373999524
2,22,14,19,0.04511466067568969
2,22,14,17,0.03919307593872774
2,22,14,8,0.04938837364574514
2,22,14,22,0.045424059462915535
2,22,14,6,0.051130243482983756
2,22,14,4,0.008836064498672596
2,22,14,3,0.0519876685378632
2,22,14,5,0.05146715494472277
2,22,14,20,0.046253797592480134
2,22,14,13,0.04515299795527965
2,22,14,14,0.04437167028889894
2,22,14,15,0.04310741758385827
2,22,14,12,0.04938837364574514
2,22,14,18,0.03204250568692274
2,22,15,1,0.04841169553614495
2,22,15,2,0.05139956278056594
2,22,15,16,0.04499479362398686
2,22,15,11,0.044651133788601964
2,22,15,21,0.04979528567435148
2,22,15,7,0.05157432948010132
2,22,15,9,0.009785532311858372
2,22,15,10,0.04864223893300102
2,22,15,19,0.04303017272724494
2,22,15,17,0.04410186591468389
2,22,15,8,0.05213105132159157
2,22,15,22,0.04929874338097122
2,22,15,6,0.05161242545788142
2,22,15,4,0.04969977179787101
2,22,15,3,0.051219746831934754
2,22,15,5,0.051759797705546076
2,22,15,20,0.045051232015193995
2,22,15,13,0.04505749878828389
2,22,15,14,0.04505561331587119
2,22,15,15,0.042628271094141856
2,22,15,12,0.04410186591468389
2,22,15,18,0.03599737160548827
2,22,12,1,0.046388800386977874
2,22,12,2,0.04954236564582669
2,22,12,16,0.045020915703060875
2,22,12,11,0.043625017033070645
2,22,12,21,0.04884228473074389
2,22,12,7,0.043495842059708675
2,22,12,9,0.00975809320064098
2,22,12,10,0.03817735972812811
2,22,12,19,0.05397429663260001
2,22,12,17,0.04866599531927779
2,22,12,8,0.04502148479549588
2,22,12,22,0.04814399184620493
2,22,12,6,0.05177483388626157
2,22,12,4,0.04814399184620493
2,22,12,3,0.051847498362178834
2,22,12,5,0.05156951458075892
2,22,12,20,0.05412856866152605
2,22,12,13,0.04502063918632008
